param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
rho,0.8,RC208_co_50.txt,24.530566666666665,3.4133235655784735,384.2103333333333,24.545439298031155,-2.5707798526481636,7.139862746428531
rho,0.8,R209_co_50.txt,20.2624,6.436887742535207,362.361,5.818270189669789,-25.114200253285574,-0.3645079097391557
Q,1.0,RC101_co_50.txt,25.234666666666666,5.411415380779167,364.30333333333334,6.306562005826421,1.3585614003612219,0.7906213658668827
Q,1.0,RC208_co_50.txt,19.833733333333335,0.6263520282822861,360.8763333333333,4.152786574498292,-21.22541653703323,0.633006109763812
Q,1.0,R209_co_50.txt,25.779366666666668,4.891672632477905,360.22700000000003,3.0958102332023034,-4.724588903726847,-0.951276740050951
Q,1.5,RC101_co_50.txt,26.713033333333332,4.761094729506369,364.005,9.34925686886395,7.296627495504701,0.7080824503821174
Q,1.5,RC208_co_50.txt,20.484066666666667,1.4512561191372573,367.539,7.530936263174703,-18.642456658303928,2.490939461005982
Q,1.5,R209_co_50.txt,23.744033333333334,5.4779222177147915,361.6023333333333,2.1888938606824357,-12.24677602952699,-0.573112386119924
Q,2.0,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
Q,2.0,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
Q,2.0,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
Q,2.5,RC101_co_50.txt,35.52793333333333,13.698860997299496,362.932,6.440285319766497,42.702903896542054,0.41121902139279604
Q,2.5,RC208_co_50.txt,25.354966666666666,0.7804646393869065,363.442,1.3328750879208457,0.7035288977738373,1.3484610329432745
Q,2.5,R209_co_50.txt,25.078366666666668,3.7665517683065666,370.295,21.527659487273596,-7.315345458846026,1.817040309423867
Q,3.0,RC101_co_50.txt,28.69686666666667,3.1085766860949935,363.53833333333336,1.028078466525476,15.264971019945298,0.5789712976685311
Q,3.0,RC208_co_50.txt,21.6767,5.400351572814496,366.049,14.173371758336144,-13.905618037029921,2.075442058561888
Q,3.0,R209_co_50.txt,23.6631,2.9984183897515035,367.41433333333333,8.847156172089058,-12.54588953004194,1.0249665462944284
LS,10,RC101_co_50.txt,28.714266666666667,6.18250942929595,369.4,12.990939265503492,15.33486054896752,2.2006995980031934
LS,10,RC208_co_50.txt,24.147566666666666,6.0829103694969335,361.074,1.4745382328037417,-4.091959196912626,0.6881269061059546
LS,10,R209_co_50.txt,30.1436,9.288802075079433,363.886,4.86057476025214,11.404749350770935,0.0548090847432836
LS,30,RC101_co_50.txt,31.216633333333334,3.286370493923855,363.73,0.0034641016151542954,25.385965593465194,0.6319990925330417
LS,30,RC208_co_50.txt,24.119799999999998,5.463693533682138,362.47266666666667,4.591575147303297,-4.20224138958211,1.0781553402570496
LS,30,R209_co_50.txt,24.7477,6.763798377391213,367.7253333333333,11.756164397171949,-8.537423681707768,1.110479716972479
LS,50,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
LS,50,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
LS,50,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
LS,70,RC101_co_50.txt,25.331733333333332,3.2408023024142243,378.8123333333333,20.030001630886947,1.7484432174354212,4.804779325984436
LS,70,RC208_co_50.txt,28.432333333333332,4.765619985199548,365.1466666666667,3.584846207765866,12.926052678612802,1.8238198061198112
LS,70,R209_co_50.txt,27.715333333333334,5.026152804415454,359.7183333333333,3.20833544588676,2.4303587883685696,-1.091140725532976
LS,90,RC101_co_50.txt,23.080666666666666,3.8418029951226464,358.36966666666666,0.6440165629340168,-7.293280295838903,-0.8510269408864648
LS,90,RC208_co_50.txt,24.086433333333332,3.2214840250004864,364.834,6.928837781331022,-4.334765369008454,1.7366304183138608
LS,90,R209_co_50.txt,34.263799999999996,5.737657251004106,362.27066666666667,4.209419952123254,26.632188949061984,-0.38934614045057014
t,20,RC101_co_50.txt,24.5074,5.668722777663413,363.7846666666667,8.572417998052432,-1.5626066919893495,0.6471235418509186
t,20,RC208_co_50.txt,24.156633333333332,3.188707012777018,379.95,26.56826526139785,-4.055948685020555,5.951837623243311
t,20,R209_co_50.txt,28.446,4.439945131417731,367.71366666666665,8.153695195022511,5.1307574421114355,1.1072718273972064
t,30,RC101_co_50.txt,23.5807,3.9326960535998703,361.77233333333334,5.744335151550028,-5.2848266083629145,0.09037780689951198
t,30,RC208_co_50.txt,24.603233333333336,3.405112859118377,363.593,4.295165188907155,-2.2821661911602007,1.3905684878218396
t,30,R209_co_50.txt,22.68746666666667,2.6943056848348395,368.45733333333334,10.850298720926233,-16.151636254330242,1.311751874324053
t,40,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
t,40,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
t,40,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
t,50,RC101_co_50.txt,21.7817,2.2316211775299153,358.919,0.9813322576986926,-12.510761246925597,-0.6990446696921804
t,50,RC208_co_50.txt,29.80056666666667,6.692456743478687,365.38533333333334,7.878500639927214,18.360330184620082,1.8903737524620767
t,50,R209_co_50.txt,22.3298,3.0756177086887764,366.48199999999997,10.485670269467752,-17.473501106276466,0.7686103422359825
t,60,RC101_co_50.txt,23.578366666666668,3.8625458888320447,359.979,3.4210476465550745,-5.294198767427195,-0.4057779085284456
t,60,RC208_co_50.txt,22.35226666666667,5.2734326338101,358.5133333333333,0.6122061199737868,-11.222437726306858,-0.025933730488126087
t,60,R209_co_50.txt,24.5234,3.2008849760652143,363.5466666666667,1.86575060855766,-9.366391863324358,-0.038494674903301294
p,64,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
p,64,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
p,64,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
